,año,clave_entidad,entidad,clave_municipio,municipio,bien_juridico_afectado,tipo_delito,subtipo_delito,modalidad,enero,febrero,marzo,abril,mayo,junio,julio,agosto,septiembre,octubre,noviembre,diciembre
6509,2018,7,Chiapas,7103,Tuzantán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,5,5,5,5,2,6,4,2,1,1,9
6510,2018,7,Chiapas,7104,Tzimol,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,4,1,4,1,0,4,1,1,0,2
6511,2018,7,Chiapas,7105,Unión Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,2,0,0,1,2,2,0,0
6512,2018,7,Chiapas,7106,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,0,1,1,1,0,0,1
6513,2018,7,Chiapas,7107,Villa Corzo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,5,3,2,7,3,2,0,3,3,1
6514,2018,7,Chiapas,7108,Villaflores,La familia,Violencia familiar,Violencia familiar,Violencia familiar,10,7,18,15,18,17,13,9,9,13,12,18
6515,2018,7,Chiapas,7109,Yajalón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,1,1,0,1,1,1,1
6516,2018,7,Chiapas,7110,San Lucas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
6517,2018,7,Chiapas,7111,Zinacantán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,0,1,0,3,0,1,0
6518,2018,7,Chiapas,7112,San Juan Cancuc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,2,0,0,1,2,1,0,1
6519,2018,7,Chiapas,7113,Aldama,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
6520,2018,7,Chiapas,7114,Benemérito de las Américas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6521,2018,7,Chiapas,7115,Maravilla Tenejapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6522,2018,7,Chiapas,7116,Marqués de Comillas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6523,2018,7,Chiapas,7117,Montecristo de Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6524,2018,7,Chiapas,7118,San Andrés Duraznal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6525,2018,7,Chiapas,7119,Santiago el Pinar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
6526,2018,7,Chiapas,7120,Capitán Luis Ángel Vidal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6527,2018,7,Chiapas,7121,Rincón Chamula San Pedro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6528,2018,7,Chiapas,7122,El Parral,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,0,0,0,0,0,0,0
6529,2018,7,Chiapas,7123,Emiliano Zapata,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,1,0,0,0,0,1
6530,2018,7,Chiapas,7124,Mezcalapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,1,1,2,1,0,0,1,1,0,0
6531,2018,8,Chihuahua,8001,Ahumada,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
6532,2018,8,Chihuahua,8002,Aldama,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,7,4,4,6,4,4,3,4,3,3,6
6533,2018,8,Chihuahua,8003,Allende,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,0,0,1,0,2,3,1,1,1,0
6534,2018,8,Chihuahua,8004,Aquiles Serdán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,2,1,0,2,3,0,0,2
6535,2018,8,Chihuahua,8005,Ascensión,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,2,4,0,2,0,1,2,1,2,2
6536,2018,8,Chihuahua,8006,Bachíniva,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6537,2018,8,Chihuahua,8007,Balleza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,1,0,0,2,2,1,0,0,0
6538,2018,8,Chihuahua,8008,Batopilas de Manuel Gómez Morín,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,1,0,0
6539,2018,8,Chihuahua,8009,Bocoyna,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,5,7,7,3,10,9,13,6,5,3,5
6540,2018,8,Chihuahua,8010,Buenaventura,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,1,3,0,0,2,3,2,0,2,0
6541,2018,8,Chihuahua,8011,Camargo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,8,11,14,13,12,7,7,9,10,9,10
6542,2018,8,Chihuahua,8012,Carichí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
6543,2018,8,Chihuahua,8013,Casas Grandes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,0,2,0,0,3,0,1,0,1,0
6544,2018,8,Chihuahua,8014,Coronado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,0,0,0,0,0,0,0
6545,2018,8,Chihuahua,8015,Coyame del Sotol,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6546,2018,8,Chihuahua,8016,La Cruz,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,0,0,1,0,1,0,0
6547,2018,8,Chihuahua,8017,Cuauhtémoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,36,28,38,43,52,39,31,28,30,30,14,30
6548,2018,8,Chihuahua,8018,Cusihuiriachi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,0,1,0,0,0,1,0,0
6549,2018,8,Chihuahua,8019,Chihuahua,La familia,Violencia familiar,Violencia familiar,Violencia familiar,233,217,273,257,343,306,306,268,302,306,252,241
6550,2018,8,Chihuahua,8020,Chínipas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,1,0,0,0,0,0,0,0
6551,2018,8,Chihuahua,8021,Delicias,La familia,Violencia familiar,Violencia familiar,Violencia familiar,43,28,39,57,57,45,45,55,53,52,32,40
6552,2018,8,Chihuahua,8022,Dr. Belisario Domínguez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
6553,2018,8,Chihuahua,8023,Galeana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
6554,2018,8,Chihuahua,8024,Santa Isabel,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,0,0,1,0,0,0,1,1,0,0
6555,2018,8,Chihuahua,8025,Gómez Farías,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,2,0,0,1,1,0,1,0,0
6556,2018,8,Chihuahua,8026,Gran Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6557,2018,8,Chihuahua,8027,Guachochi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,5,7,2,10,0,4,3,4,2,2
6558,2018,8,Chihuahua,8028,Guadalupe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
6559,2018,8,Chihuahua,8029,Guadalupe y Calvo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,4,2,2,1,3,2,1,0,2,0,4
6560,2018,8,Chihuahua,8030,Guazapares,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,1
6561,2018,8,Chihuahua,8031,Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,2,5,2,3,4,3,5,1,2,1
6562,2018,8,Chihuahua,8032,Hidalgo del Parral,La familia,Violencia familiar,Violencia familiar,Violencia familiar,34,38,33,50,57,45,43,53,43,31,28,22
6563,2018,8,Chihuahua,8033,Huejotitán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,2,0,0,0,0,0,0,0
6564,2018,8,Chihuahua,8034,Ignacio Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,0,0,0,1,0,0,0
6565,2018,8,Chihuahua,8035,Janos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,1,0,0,0,0
6566,2018,8,Chihuahua,8036,Jiménez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,4,8,2,4,2,5,2,2,2,4
6567,2018,8,Chihuahua,8037,Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,436,418,548,539,574,537,541,511,490,388,343,324
6568,2018,8,Chihuahua,8038,Julimes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,0,0,0,0,0,1,1,0
6569,2018,8,Chihuahua,8039,López,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,0,0,0,0,0,0
6570,2018,8,Chihuahua,8040,Madera,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,3,1,1,4,2,1,1,0,1,1
6571,2018,8,Chihuahua,8041,Maguarichi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6572,2018,8,Chihuahua,8042,Manuel Benavides,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6573,2018,8,Chihuahua,8043,Matachí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,1,0
6574,2018,8,Chihuahua,8044,Matamoros,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,3,0,0,0,1,0,1,0,0
6575,2018,8,Chihuahua,8045,Meoqui,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,4,5,4,11,11,5,5,9,7,3,4
6576,2018,8,Chihuahua,8046,Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6577,2018,8,Chihuahua,8047,Moris,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6578,2018,8,Chihuahua,8048,Namiquipa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,1,1,0,1,0,0,2,0,0
6579,2018,8,Chihuahua,8049,Nonoava,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6580,2018,8,Chihuahua,8050,Nuevo Casas Grandes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,8,9,11,15,9,12,23,12,14,5,11,6
6581,2018,8,Chihuahua,8051,Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,1,0,0,3,1,0
6582,2018,8,Chihuahua,8052,Ojinaga,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,2,2,2,0,1,2,0,0,1
6583,2018,8,Chihuahua,8053,Praxedis G. Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,2,0,0
6584,2018,8,Chihuahua,8054,Riva Palacio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,0,0,1,0,0,0,0,0
6585,2018,8,Chihuahua,8055,Rosales,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,3,2,4,3,1,3,3,2
6586,2018,8,Chihuahua,8056,Rosario,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,1
6587,2018,8,Chihuahua,8057,San Francisco de Borja,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6588,2018,8,Chihuahua,8058,San Francisco de Conchos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,1,1,0,0,0,2,0,0
6589,2018,8,Chihuahua,8059,San Francisco del Oro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,0,1,0,2,0,1,0,0
6590,2018,8,Chihuahua,8060,Santa Bárbara,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,2,5,3,1,2,1,3,3,2,1
6591,2018,8,Chihuahua,8061,Satevó,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,0,1,1,0,0,1,0,0,0
6592,2018,8,Chihuahua,8062,Saucillo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,4,0,1,4,2,2,3,0,1,2
6593,2018,8,Chihuahua,8063,Temósachic,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,1,1,0,1,0,1,0,0,0
6594,2018,8,Chihuahua,8064,El Tule,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
6595,2018,8,Chihuahua,8065,Urique,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,1,1,0,0,1,0,2,0,0,0
6596,2018,8,Chihuahua,8066,Uruachi,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,1,0,0,0,0
6597,2018,8,Chihuahua,8067,Valle de Zaragoza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,1,0,0,0,0,0,0
6598,2018,9,Ciudad de México,9002,Azcapotzalco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,64,77,88,87,107,57,76,62,81,75,74,70
6599,2018,9,Ciudad de México,9003,Coyoacán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,83,111,131,134,129,99,120,111,112,122,108,85
6600,2018,9,Ciudad de México,9004,Cuajimalpa de Morelos,La familia,Violencia familiar,Violencia familiar,Violencia familiar,32,18,32,31,42,36,32,26,22,32,39,30
6601,2018,9,Ciudad de México,9005,Gustavo A. Madero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,131,174,199,203,188,186,183,161,174,175,176,156
6602,2018,9,Ciudad de México,9006,Iztacalco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,87,81,97,109,111,105,124,133,113,111,96,93
6603,2018,9,Ciudad de México,9007,Iztapalapa,La familia,Violencia familiar,Violencia familiar,Violencia familiar,234,271,261,334,334,288,310,265,291,262,232,278
6604,2018,9,Ciudad de México,9008,La Magdalena Contreras,La familia,Violencia familiar,Violencia familiar,Violencia familiar,67,50,77,84,96,70,73,60,57,84,51,64
6605,2018,9,Ciudad de México,9009,Milpa Alta,La familia,Violencia familiar,Violencia familiar,Violencia familiar,24,35,23,32,34,28,24,29,36,37,24,18
6606,2018,9,Ciudad de México,9010,Álvaro Obregón,La familia,Violencia familiar,Violencia familiar,Violencia familiar,89,120,139,133,106,127,139,155,147,123,142,123
6607,2018,9,Ciudad de México,9011,Tláhuac,La familia,Violencia familiar,Violencia familiar,Violencia familiar,87,68,89,93,97,77,68,73,54,63,74,68
6608,2018,9,Ciudad de México,9012,Tlalpan,La familia,Violencia familiar,Violencia familiar,Violencia familiar,133,118,159,140,175,133,137,108,116,131,127,125
6609,2018,9,Ciudad de México,9013,Xochimilco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,86,94,80,110,103,82,75,56,64,85,65,83
6610,2018,9,Ciudad de México,9014,Benito Juárez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,72,51,72,94,72,67,63,64,69,81,70,75
6611,2018,9,Ciudad de México,9015,Cuauhtémoc,La familia,Violencia familiar,Violencia familiar,Violencia familiar,117,125,162,145,133,143,164,134,164,140,163,101
6612,2018,9,Ciudad de México,9016,Miguel Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,47,43,49,42,55,52,53,32,43,58,53,55
6613,2018,9,Ciudad de México,9017,Venustiano Carranza,La familia,Violencia familiar,Violencia familiar,Violencia familiar,95,92,111,104,109,105,102,109,124,97,76,89
6614,2018,9,Ciudad de México,9998,No Especificado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,4,0,2,1,0,1,3,6,0,0,0
6615,2018,10,Durango,10001,Canatlán,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,1,0,1,0,1,1,0,0,2,1,0
6616,2018,10,Durango,10002,Canelas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6617,2018,10,Durango,10003,Coneto de Comonfort,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6618,2018,10,Durango,10004,Cuencamé,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,0,1,1,0,1,0,2,1,2
6619,2018,10,Durango,10005,Durango,La familia,Violencia familiar,Violencia familiar,Violencia familiar,304,270,382,374,384,404,327,314,278,293,244,220
6620,2018,10,Durango,10006,General Simón Bolívar,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6621,2018,10,Durango,10007,Gómez Palacio,La familia,Violencia familiar,Violencia familiar,Violencia familiar,102,98,112,105,104,126,112,89,85,88,77,72
6622,2018,10,Durango,10008,Guadalupe Victoria,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,1,0,0,3,1,0,0,3,0,4,1
6623,2018,10,Durango,10009,Guanaceví,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6624,2018,10,Durango,10010,Hidalgo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6625,2018,10,Durango,10011,Indé,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6626,2018,10,Durango,10012,Lerdo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,35,37,33,35,43,51,34,54,17,33,31,29
6627,2018,10,Durango,10013,Mapimí,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6628,2018,10,Durango,10014,Mezquital,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,2,0,2,0,0,0,2,1,0,0,0
6629,2018,10,Durango,10015,Nazas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,2,2,1,0,0,0,1,0,0,0
6630,2018,10,Durango,10016,Nombre de Dios,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,1,0,0,2,2,0,2,1,1,0,3
6631,2018,10,Durango,10017,Ocampo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6632,2018,10,Durango,10018,El Oro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
6633,2018,10,Durango,10019,Otáez,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6634,2018,10,Durango,10020,Pánuco de Coronado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,0,1,0,0,0,1,1,0,0,0
6635,2018,10,Durango,10021,Peñón Blanco,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,2,1,1,0,0,0,0,0,0,0,0
6636,2018,10,Durango,10022,Poanas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,3,2,1,2,1,0,4,5,3,2,1,1
6637,2018,10,Durango,10023,Pueblo Nuevo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,0,2,0,0,0,3,4,3,2,0,1
6638,2018,10,Durango,10024,Rodeo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,0,2,0,0,1,0,0,0,0,0,0
6639,2018,10,Durango,10025,San Bernardo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6640,2018,10,Durango,10026,San Dimas,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,1,1,1,1,0,0,0,0
6641,2018,10,Durango,10027,San Juan de Guadalupe,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6642,2018,10,Durango,10028,San Juan del Río,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,2,0,1,1,1,1,2,1,1
6643,2018,10,Durango,10029,San Luis del Cordero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6644,2018,10,Durango,10030,San Pedro del Gallo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6645,2018,10,Durango,10031,Santa Clara,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,1,0,0,0,0
6646,2018,10,Durango,10032,Santiago Papasquiaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,6,2,1,5,5,2,5,1,5,3,3,3
6647,2018,10,Durango,10033,Súchil,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,0,0,0
6648,2018,10,Durango,10034,Tamazula,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6649,2018,10,Durango,10035,Tepehuanes,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,1,1,1,0
6650,2018,10,Durango,10036,Tlahualilo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6651,2018,10,Durango,10037,Topia,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,0,0,0,0,0,0,0,0
6652,2018,10,Durango,10038,Vicente Guerrero,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,1,3,0,0,1,1,1,1,0,0,0
6653,2018,10,Durango,10039,Nuevo Ideal,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,1,1,3,0,4,2,0,1,0
6654,2018,11,Guanajuato,11001,Abasolo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,7,9,6,8,12,5,9,7,7,12,6,4
6655,2018,11,Guanajuato,11002,Acámbaro,La familia,Violencia familiar,Violencia familiar,Violencia familiar,1,5,1,3,4,9,0,3,4,2,4,3
6656,2018,11,Guanajuato,11003,San Miguel de Allende,La familia,Violencia familiar,Violencia familiar,Violencia familiar,30,27,28,52,54,39,43,41,35,41,38,30
6657,2018,11,Guanajuato,11004,Apaseo el Alto,La familia,Violencia familiar,Violencia familiar,Violencia familiar,4,4,2,4,0,2,0,1,3,3,0,3
6658,2018,11,Guanajuato,11005,Apaseo el Grande,La familia,Violencia familiar,Violencia familiar,Violencia familiar,9,18,13,14,23,15,20,13,7,12,5,7
6659,2018,11,Guanajuato,11006,Atarjea,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,0,0,0,0,0,0
6660,2018,11,Guanajuato,11007,Celaya,La familia,Violencia familiar,Violencia familiar,Violencia familiar,105,94,150,196,173,130,137,115,150,164,124,103
6661,2018,11,Guanajuato,11008,Manuel Doblado,La familia,Violencia familiar,Violencia familiar,Violencia familiar,2,3,1,3,3,2,2,0,2,1,2,1
6662,2018,11,Guanajuato,11009,Comonfort,La familia,Violencia familiar,Violencia familiar,Violencia familiar,6,4,7,1,6,3,5,5,4,7,3,4
6663,2018,11,Guanajuato,11010,Coroneo,La familia,Violencia familiar,Violencia familiar,Violencia familiar,0,0,0,0,0,0,1,0,0,0,0,0
